,BST,LLRBT,BF
4321,1.6875012079253793e-05,4.8999994760379195e-05,2.408298314549029e-05
4322,1.166702713817358e-05,6.525000208057463e-05,2.4832988856360316e-05
4323,2.0124978618696332e-05,6.104199565015733e-05,2.6666995836421847e-05
4324,1.9041995983570814e-05,5.8667006669566035e-05,2.55830236710608e-05
4325,1.808398519642651e-05,7.591699250042439e-05,2.4209002731367946e-05
4326,1.4582998119294643e-05,5.5042008170858026e-05,2.3959000827744603e-05
4327,1.937500201165676e-05,6.02089858148247e-05,2.5165994884446263e-05
4328,1.7000013031065464e-05,6.35830219835043e-05,2.4374981876462698e-05
4329,1.6667007002979517e-05,7.845798972994089e-05,2.4249980924651027e-05
4330,2.3625005269423127e-05,7.070900755934417e-05,2.5832996470853686e-05
4331,1.633301144465804e-05,6.675001350231469e-05,2.345800749026239e-05
4332,2.0832987502217293e-05,6.09580019954592e-05,2.345800749026239e-05
4333,1.854199217632413e-05,6.787499296478927e-05,2.4667009711265564e-05
4334,2.170799416489899e-05,6.258298526518047e-05,2.8290989575907588e-05
4335,1.2708012945950031e-05,7.425001240335405e-05,2.4582986952736974e-05
4336,1.3499986380338669e-05,7.241600542329252e-05,2.5250017642974854e-05
4337,1.3750017387792468e-05,4.891699063591659e-05,2.4667009711265564e-05
4338,1.824999344535172e-05,8.91250092536211e-05,2.4708017008379102e-05
4339,1.550000160932541e-05,9.129202226176858e-05,2.733300789259374e-05
4340,1.8082995666190982e-05,7.191699114628136e-05,2.520799171179533e-05
4341,1.0916002793237567e-05,7.004200597293675e-05,2.6667024940252304e-05
4342,2.300000051036477e-05,6.34589814580977e-05,2.7750007575377822e-05
4343,1.3249984476715326e-05,8.691599941812456e-05,2.72089964710176e-05
4344,1.9333005184307694e-05,7.779200677759945e-05,2.462498378008604e-05
4345,1.4042016118764877e-05,7.199999527074397e-05,2.4666980607435107e-05
4346,1.9749975763261318e-05,6.508297519758344e-05,2.4999986635521054e-05
4347,2.3333006538450718e-05,6.574997678399086e-05,2.55830236710608e-05
4348,1.3707991456612945e-05,5.76250022277236e-05,2.520799171179533e-05
4349,1.5458004781976342e-05,7.262500002980232e-05,2.4792010663077235e-05
4350,1.9500002963468432e-05,6.925000343471766e-05,2.5084009394049644e-05
4351,1.2917007552459836e-05,5.77080063521862e-05,2.449998282827437e-05
4352,1.691700890660286e-05,8.116700337268412e-05,2.4209002731367946e-05
4353,1.5416997484862804e-05,5.425000563263893e-05,2.529201447032392e-05
4354,1.5375000657513738e-05,7.12089822627604e-05,2.400000812485814e-05
4355,1.4582998119294643e-05,7.116701453924179e-05,2.5666988221928477e-05
4356,1.766698551364243e-05,7.191699114628136e-05,2.6749999960884452e-05
4357,1.7000013031065464e-05,6.345802103169262e-05,2.7207977836951613e-05
4358,2.562499139457941e-05,6.437499541789293e-05,2.9791000997647643e-05
4359,1.937500201165676e-05,6.741701508872211e-05,2.6416993932798505e-05
4360,1.9458006136119366e-05,6.68749853502959e-05,2.5999994250014424e-05
4361,2.3457978386431932e-05,5.0084025133401155e-05,2.6166992029175162e-05
4362,2.5457993615418673e-05,8.237501606345177e-05,2.4959008442237973e-05
4363,1.9708008039742708e-05,7.337500574067235e-05,2.5707995519042015e-05
4364,1.733301905915141e-05,5.8375007938593626e-05,2.6083027478307486e-05
4365,1.3832992408424616e-05,5.337499896995723e-05,2.5874993298202753e-05
4366,2.141698496416211e-05,6.566601223312318e-05,2.4625012883916497e-05
4367,2.1624990040436387e-05,5.17910229973495e-05,2.4040986318141222e-05
4368,1.5666009858250618e-05,6.049999501556158e-05,2.4749984731897712e-05
4369,1.9166996935382485e-05,6.833299994468689e-05,2.462498378008604e-05
4370,2.0000006770715117e-05,6.925000343471766e-05,2.4625012883916497e-05
4371,1.2707983842119575e-05,8.020800305530429e-05,2.445801510475576e-05
4372,1.3249984476715326e-05,6.566601223312318e-05,2.4625012883916497e-05
4373,1.8916995031759143e-05,8.004199480637908e-05,2.4541979655623436e-05
4374,1.983399852178991e-05,7.041700882837176e-05,2.4707987904548645e-05
4375,1.391698606312275e-05,6.416699034161866e-05,2.8125010430812836e-05
4376,1.76659959834069e-05,7.075001485645771e-05,2.462498378008604e-05
4377,9.665993275120854e-06,6.09580019954592e-05,2.4500011932104826e-05
4378,2.2833002731204033e-05,6.637501064687967e-05,2.475001383572817e-05
4379,1.5083001926541328e-05,6.079199374653399e-05,2.750000567175448e-05
4380,2.025000867433846e-05,6.304102134890854e-05,2.475001383572817e-05
4381,1.4249992091208696e-05,6.0999998822808266e-05,2.4749984731897712e-05
4382,1.433398574590683e-05,6.36249897070229e-05,2.500001573935151e-05
4383,1.754099503159523e-05,6.424999446608126e-05,2.475001383572817e-05
4384,1.491699367761612e-05,7.462501525878906e-05,2.6416993932798505e-05
4385,1.7457990907132626e-05,5.979198613204062e-05,2.883299021050334e-05
4386,1.479100319556892e-05,5.183299072086811e-05,2.5749992346391082e-05
4387,1.9917002646252513e-05,6.966700311750174e-05,2.5958986952900887e-05
4388,2.183401375077665e-05,7.962502422742546e-05,2.5834015104919672e-05
4389,1.733400858938694e-05,8.024999988265336e-05,2.5709014153108e-05
4390,1.2832984793931246e-05,8.324999362230301e-05,2.5375018594786525e-05
4391,2.2458989406004548e-05,5.733399302698672e-05,2.5291985366493464e-05
4392,1.4833000022917986e-05,7.687500328756869e-05,2.4792010663077235e-05
4393,2.733300789259374e-05,7.033301517367363e-05,2.8000009479001164e-05
4394,2.229100209660828e-05,6.00829953327775e-05,2.4832988856360316e-05
4395,1.1416996130719781e-05,0.00010487501276656985,2.4792010663077235e-05
4396,1.4874996850267053e-05,6.466600461862981e-05,2.5250017642974854e-05
4397,1.591700129210949e-05,7.029200787656009e-05,2.7207977836951613e-05
4398,1.7165992176160216e-05,5.645799683406949e-05,2.5042012566700578e-05
4399,1.7915997887030244e-05,5.783297820016742e-05,2.404101542197168e-05
4400,1.5291007002815604e-05,7.650000043213367e-05,2.4957989808171988e-05
4401,1.94160093087703e-05,7.237499812617898e-05,2.433298504911363e-05
4402,2.3667002096772194e-05,5.3625000873580575e-05,2.77079816441983e-05
4403,1.8041988369077444e-05,7.495802128687501e-05,2.4957989808171988e-05
4404,1.966700074262917e-05,7.191702025011182e-05,2.5667017325758934e-05
4405,2.2540974896401167e-05,6.387499161064625e-05,2.5040993932634592e-05
4406,1.604200224392116e-05,7.079201168380678e-05,2.4708977434784174e-05
4407,2.662499900907278e-05,6.262501119635999e-05,2.5208020815625787e-05
4408,1.3499986380338669e-05,8.083399734459817e-05,2.5375018594786525e-05
4409,2.1666986867785454e-05,6.0874997870996594e-05,2.6374997105449438e-05
4410,1.5375000657513738e-05,8.133400115184486e-05,2.5457993615418673e-05
4411,1.5083991456776857e-05,6.908297655172646e-05,2.408298314549029e-05
4412,1.883300137706101e-05,5.52500132471323e-05,2.4124979972839355e-05
4413,1.2750009773299098e-05,7.416598964482546e-05,2.3957982193678617e-05
4414,1.200000406242907e-05,6.516702705994248e-05,2.391598536632955e-05
4415,2.1041982108727098e-05,5.3333002142608166e-05,2.3832981241866946e-05
4416,1.5041005099192262e-05,8.39160056784749e-05,2.5083019863814116e-05
4417,2.2707972675561905e-05,7.249999907799065e-05,2.4625012883916497e-05
4418,1.4833000022917986e-05,6.491699605248868e-05,2.3916014470160007e-05
4419,1.937500201165676e-05,6.541598122566938e-05,2.358399797230959e-05
4420,1.4082994312047958e-05,7.504201494157314e-05,2.4334003683179617e-05
4421,1.5666009858250618e-05,6.10410061199218e-05,2.4333014152944088e-05
4422,2.1374988136813045e-05,5.266600055620074e-05,2.4457986000925303e-05
4423,5.792011506855488e-06,7.454201113432646e-05,2.4125009076669812e-05
4424,2.0249979570508003e-05,6.329198367893696e-05,2.549999044276774e-05
4425,1.6375008272007108e-05,7.624999852851033e-05,2.4500011932104826e-05
4426,1.5459023416042328e-05,7.324997568503022e-05,2.504102303646505e-05
4427,1.6083999071270227e-05,7.329200161620975e-05,2.429200685583055e-05
4428,1.6708014300093055e-05,5.787500413134694e-05,2.5541987270116806e-05
4429,2.591699012555182e-05,8.354100282303989e-05,2.4625012883916497e-05
4430,1.5583005733788013e-05,5.991701618768275e-05,2.575002145022154e-05
4431,2.4249980924651027e-05,7.095801993273199e-05,2.7542002499103546e-05
4432,2.1584011847153306e-05,6.712498725391924e-05,2.4541979655623436e-05
4433,1.7875019693747163e-05,6.466600461862981e-05,2.579198917374015e-05
4434,1.2750009773299098e-05,7.675000233575702e-05,2.5042012566700578e-05
4435,2.229199162684381e-05,7.208299939520657e-05,2.4874985683709383e-05
4436,1.491699367761612e-05,7.691700011491776e-05,2.4666980607435107e-05
4437,1.983399852178991e-05,6.433299859054387e-05,2.587502240203321e-05
4438,1.1625001206994057e-05,9.220800711773336e-05,2.591699012555182e-05
4439,1.270900247618556e-05,8.20829882286489e-05,2.7375004719942808e-05
4440,1.76659959834069e-05,6.650001159869134e-05,2.520799171179533e-05
4441,1.8457998521625996e-05,7.270800415426493e-05,2.7292000595480204e-05
4442,1.3582990504801273e-05,6.608301191590726e-05,2.608299837447703e-05
4443,2.345800749026239e-05,5.87090034969151e-05,2.4749984731897712e-05
4444,2.4582986952736974e-05,6.404099985957146e-05,2.5125016691163182e-05
4445,1.8708000425249338e-05,6.87920255586505e-05,2.5040993932634592e-05
4446,2.2709020413458347e-05,7.491698488593102e-05,2.54589831456542e-05
4447,1.841600169427693e-05,6.700001540593803e-05,2.4708017008379102e-05
4448,2.5834015104919672e-05,5.85830130148679e-05,2.5832996470853686e-05
4449,1.1749973054975271e-05,6.787502206861973e-05,2.566599869169295e-05
4450,1.80420174729079e-05,7.566600106656551e-05,2.4540990125387907e-05
4451,1.6624981071799994e-05,6.200000643730164e-05,2.458400558680296e-05
4452,2.0041014067828655e-05,6.758302333764732e-05,2.579198917374015e-05
4453,9.499985026195645e-06,7.183299749158323e-05,2.4583976482972503e-05
4454,1.8709019059315324e-05,7.379200542345643e-05,2.5165994884446263e-05
4455,2.016598591580987e-05,8.195798727683723e-05,2.545802271924913e-05
4456,1.4874996850267053e-05,7.249999907799065e-05,2.4165987269952893e-05
4457,1.3083015801385045e-05,5.5832992075011134e-05,2.533398219384253e-05
4458,1.4249992091208696e-05,5.7124998420476913e-05,2.4457986000925303e-05
4459,1.8166989320889115e-05,7.137499051168561e-05,2.408298314549029e-05
4460,1.429201802238822e-05,6.708400906063616e-05,2.4125009076669812e-05
4461,1.983300899155438e-05,6.72080204822123e-05,2.5334011297672987e-05
4462,1.4209013897925615e-05,6.724998820573092e-05,2.4667009711265564e-05
4463,1.362498733215034e-05,4.937499761581421e-05,2.5457993615418673e-05
4464,6.290996680036187e-06,7.524999091401696e-05,2.429200685583055e-05
4465,1.2707983842119575e-05,7.650000043213367e-05,2.487501478753984e-05
4466,1.879199407994747e-05,5.604099715128541e-05,2.549999044276774e-05
4467,1.9083003280684352e-05,7.620800170116127e-05,2.5541987270116806e-05
4468,1.966700074262917e-05,5.5666983826085925e-05,2.441700780764222e-05
4469,2.1499989088624716e-05,5.720899207517505e-05,2.4625012883916497e-05
4470,1.6041012713685632e-05,5.6416000006720424e-05,2.5749992346391082e-05
4471,1.2290984159335494e-05,7.074998575262725e-05,2.5374989490956068e-05
4472,2.0625011529773474e-05,6.062499596737325e-05,2.720800694078207e-05
4473,1.7458020010963082e-05,6.78329961374402e-05,2.541701542213559e-05
4474,1.6457983292639256e-05,7.833298877812922e-05,2.508299075998366e-05
4475,2.7750007575377822e-05,6.383401341736317e-05,2.5415996788069606e-05
4476,1.4457997167482972e-05,6.049999501556158e-05,2.541701542213559e-05
4477,1.362498733215034e-05,8.358299965038896e-05,2.4165987269952893e-05
4478,1.504199462942779e-05,6.108300294727087e-05,2.4874985683709383e-05
4479,1.095901825465262e-05,7.658300455659628e-05,2.4542008759453893e-05
4480,1.4042016118764877e-05,7.175002247095108e-05,2.487501478753984e-05
4481,1.91659783013165e-05,6.545899668708444e-05,2.475001383572817e-05
4482,2.0709005184471607e-05,6.749999010935426e-05,2.5374989490956068e-05
4483,1.8333987100049853e-05,6.987497908994555e-05,2.5374989490956068e-05
4484,1.562500256113708e-05,6.775002111680806e-05,2.5459012249484658e-05
4485,1.3250013580545783e-05,5.6791992392390966e-05,2.4999986635521054e-05
4486,1.937500201165676e-05,8.704201900400221e-05,2.4375010980293155e-05
4487,1.3208016753196716e-05,6.52089947834611e-05,2.4416018277406693e-05
4488,1.4582998119294643e-05,5.883298581466079e-05,2.4250010028481483e-05
4489,1.937500201165676e-05,5.670799873769283e-05,2.579198917374015e-05
4490,1.5416997484862804e-05,7.120799273252487e-05,2.449998282827437e-05
4491,1.5666999388486147e-05,9.091701940633357e-05,2.4833017960190773e-05
4492,1.6291975043714046e-05,6.27499830443412e-05,2.8250011382624507e-05
4493,1.1416996130719781e-05,6.312501500360668e-05,2.7125002816319466e-05
4494,1.9333994714543223e-05,6.337501690723002e-05,2.6166002498939633e-05
4495,2.662499900907278e-05,6.799999391660094e-05,2.479198155924678e-05
4496,1.6292004147544503e-05,7.916698814369738e-05,2.9207993065938354e-05
4497,1.708397758193314e-05,6.195798050612211e-05,2.7125002816319466e-05
4498,1.8624996300786734e-05,5.454200436361134e-05,2.7750007575377822e-05
4499,2.5250017642974854e-05,6.374999065883458e-05,2.6458001229912043e-05
4500,2.6124995201826096e-05,7.466698298230767e-05,2.74590274784714e-05
4501,9.99998883344233e-06,8.620801963843405e-05,2.5833986001089215e-05
4502,1.2250005966052413e-05,7.808298687450588e-05,2.4625012883916497e-05
4503,1.1540978448465466e-05,8.325002272613347e-05,2.4833017960190773e-05
4504,1.5582976629957557e-05,7.887498941272497e-05,2.5833986001089215e-05
4505,1.4042016118764877e-05,7.491701398976147e-05,2.5582994567230344e-05
4506,2.5707995519042015e-05,6.049999501556158e-05,2.7958012651652098e-05
4507,2.0665989723056555e-05,7.195802754722536e-05,2.429200685583055e-05
4508,1.9708997569978237e-05,7.375000859610736e-05,2.6124995201826096e-05
4509,1.3374985428526998e-05,5.9457990573719144e-05,2.8959009796380997e-05
4510,2.62079993262887e-05,7.829201058484614e-05,2.63339898083359e-05
4511,1.4707999071106315e-05,7.833397830836475e-05,2.5250017642974854e-05
4512,1.8499995348975062e-05,6.983400089666247e-05,2.562499139457941e-05
4513,2.2334017558023334e-05,7.87499884609133e-05,2.6375026209279895e-05
4514,1.7667014617472887e-05,5.400000372901559e-05,2.8040987672284245e-05
4515,2.025000867433846e-05,6.349998875521123e-05,2.591699012555182e-05
4516,1.775001874193549e-05,5.704100476577878e-05,2.662499900907278e-05
4517,1.7999991541728377e-05,7.266600732691586e-05,2.862501423805952e-05
4518,1.8207996618002653e-05,7.462501525878906e-05,2.7458008844405413e-05
4519,1.358301960863173e-05,6.066699279472232e-05,2.866602153517306e-05
4520,1.0332994861528277e-05,8.170900400727987e-05,2.6249996153637767e-05
4521,1.3500015484169126e-05,6.737501826137304e-05,2.529201447032392e-05
4522,1.879199407994747e-05,6.629200652241707e-05,2.4333014152944088e-05
4523,2.3250002413988113e-05,7.050001295283437e-05,2.5666988221928477e-05
4524,1.6875012079253793e-05,7.045897655189037e-05,2.7083995519205928e-05
4525,1.0124989785254002e-05,6.979200406931341e-05,2.508299075998366e-05
4526,1.6375008272007108e-05,8.300002082251012e-05,2.5290995836257935e-05
4527,1.4290999388322234e-05,6.979197496548295e-05,2.6416004402562976e-05
4528,2.0208011846989393e-05,7.766700582578778e-05,2.679199678823352e-05
4529,1.9166996935382485e-05,6.233400199562311e-05,2.5707995519042015e-05
4530,1.612497726455331e-05,7.458298932760954e-05,2.5834015104919672e-05
4531,1.9749975763261318e-05,7.062501390464604e-05,2.7083995519205928e-05
4532,1.7291022231802344e-05,6.0416990891098976e-05,2.5707995519042015e-05
4533,1.5166995581239462e-05,6.520800525322556e-05,2.5874993298202753e-05
4534,1.8999999156221747e-05,6.162500358186662e-05,2.7125002816319466e-05
4535,1.8582999473437667e-05,7.616699440404773e-05,2.5125016691163182e-05
4536,1.912500010803342e-05,6.941700121387839e-05,2.4834007490426302e-05
4537,1.566598075442016e-05,6.904199835844338e-05,2.5833986001089215e-05
4538,1.2917007552459836e-05,6.42910017631948e-05,2.8375012334436178e-05
4539,1.6167003195732832e-05,7.866602391004562e-05,2.4917011614888906e-05
4540,1.824999344535172e-05,6.441600271500647e-05,2.662499900907278e-05
4541,1.4374993043020368e-05,6.266700802370906e-05,2.4832988856360316e-05
4542,1.504199462942779e-05,5.85000088904053e-05,2.5042012566700578e-05
4543,1.1750002158805728e-05,6.770898471586406e-05,2.4457986000925303e-05
4544,1.4249992091208696e-05,7.64590222388506e-05,2.5874993298202753e-05
4545,2.7083995519205928e-05,6.341698463074863e-05,2.6124995201826096e-05
4546,1.8499995348975062e-05,7.075001485645771e-05,2.883397974073887e-05
4547,1.783299376256764e-05,7.833298877812922e-05,2.5083019863814116e-05
4548,2.3416010662913322e-05,7.533299503847957e-05,2.4999986635521054e-05
4549,1.6375008272007108e-05,6.216700421646237e-05,2.5166984414681792e-05
4550,1.4833989553153515e-05,6.141699850559235e-05,2.4540990125387907e-05
4551,1.8332997569814324e-05,6.512500112876296e-05,2.4415989173576236e-05
4552,2.0207982743158937e-05,6.037499406374991e-05,2.5834015104919672e-05
4553,2.2290972992777824e-05,5.025000427849591e-05,2.408298314549029e-05
4554,1.8749997252598405e-05,7.02909892424941e-05,2.666600630618632e-05
4555,1.4250021195039153e-05,6.150000263005495e-05,2.508299075998366e-05
4556,1.0707997716963291e-05,6.67919812258333e-05,2.5125016691163182e-05
4557,1.9083003280684352e-05,7.05840066075325e-05,2.441700780764222e-05
4558,2.2082997020334005e-05,5.962501745671034e-05,2.6583991711959243e-05
4559,1.9500002963468432e-05,6.51660084258765e-05,2.7000001864507794e-05
4560,2.1124986233189702e-05,7.845900836400688e-05,2.4665991077199578e-05
4561,1.9708008039742708e-05,7.362500764429569e-05,2.5500019546598196e-05
4562,1.4707999071106315e-05,7.954100146889687e-05,2.8582988306879997e-05
4563,1.4666991773992777e-05,6.787499296478927e-05,2.7834001230075955e-05
4564,1.6999983927235007e-05,7.141701644286513e-05,2.9082992114126682e-05
4565,2.2082997020334005e-05,6.491699605248868e-05,2.4459004634991288e-05
4566,2.125001628883183e-05,5.800000508315861e-05,2.7125002816319466e-05
4567,1.8082995666190982e-05,6.0874997870996594e-05,2.520799171179533e-05
4568,1.3957993360236287e-05,6.208298145793378e-05,2.5834015104919672e-05
4569,1.6417005099356174e-05,6.687501445412636e-05,2.7457979740574956e-05
4570,1.116600469686091e-05,6.270900485105813e-05,2.3832981241866946e-05
